en,fi,position,score,rel_score,ratio_score,index,correctness,freqs
pregnant,raskaaksi,2,0.6690060393929542,0.0553560429769155,0.9235795960000984,6768,no,379625
bassist,rytmikitaristina,7,0.829056907276843,0.0524882781158837,0.9404587773994816,7258,no,21674
humor,huumori,1,0.7138756487837903,0.0026273495343874,0.996333093454522,7326,yes,176017
equations,yhtälöissä,5,0.7854672008286242,0.0453144406562667,0.9454556547791856,7162,no,45463
decrease,vähentää,4,0.6868757683433568,0.0121164674841438,0.98266580533645,6838,no,353877
assignment,tehtävää,8,0.514052824087953,0.0733867679527219,0.8750735072217595,6584,no,157031
verify,todentamaan,3,0.6740376433633237,0.0691372757062394,0.9069703862008724,5967,no,182733
tourists,matkailijat,3,0.6927590022609076,0.0488170452227731,0.934171221699488,7216,yes,197273
ace,havoc,8,0.4319811542005209,0.1818991211423606,0.7036895817498595,5922,no,40444
copa,américaa,1,0.7462629802282523,0.0596800315341341,0.9259500601616614,6483,no,360
armament,aseistuksen,0,0.8171970457336666,0.0,1.0,6981,no,5492
tomorrow,onnenpäivät,6,0.5019288762252702,0.1864419449586624,0.7291547822465805,6566,no,412818
explore,tarkastelemaan,2,0.5992044040495191,0.0424751817037832,0.933806244351814,7017,no,559188
ceiling,ikkunaa,3,0.6306611555325303,0.0498275536355088,0.9267768106006818,7158,no,199124
illustrate,kuvaa,5,0.5730127004897845,0.0610771726248632,0.9036774198508292,6276,no,119205
verify,tarkistettavat,9,0.660302592902415,0.0828723261671481,0.8884888011682334,5967,no,182733
barrel,patruunan,8,0.5601241045696552,0.0697180658468883,0.8893086726778225,7410,no,117841
cambodia,laosin,8,0.7214298661554273,0.0801494494378993,0.9000105817618648,7589,no,1318
liked,vaikuttunut,9,0.6127436801513557,0.0341210610268452,0.947251629506507,7205,no,405357
algorithm,algoritmin,0,0.7637520123264976,0.0,1.0,6024,no,99003
spacecraft,avaruusaluksen,5,0.8276586771448645,0.0258751603385433,0.9696846695441688,7076,no,58699
yankees,nhl,8,0.5936978568525926,0.0945047065599284,0.8626789384635282,6455,no,3076
owns,omistava,2,0.710280462171384,0.1273809124685151,0.8479326893599759,5938,no,159938
jake,kyle,9,0.6433345099991614,0.0625422167305032,0.911397820097764,6355,no,4328
emmy,palkintoehdokkuuden,7,0.6665453657921592,0.1355973723526589,0.8309560556936959,6638,no,950
newer,uudempien,3,0.663981503194321,0.0527443321787741,0.9264093331429614,7307,no,152618
silk,silkki,1,0.5890948508120002,0.0137554798027395,0.9771825955727472,7547,no,124116
monkey,kissaa,8,0.4814028966146833,0.0611240719662562,0.8873345003915005,7424,no,58137
battalions,jalkaväkipataljoonaa,2,0.8146259208124914,0.0089588198411471,0.9891221638783194,7502,no,9552
mutual,keskinäisiin,5,0.5347641122561628,0.0478837625871267,0.9178169789085634,5843,no,224155
lasting,ajanjakso,8,0.5385660402554365,0.0990309302557762,0.8446809899733758,6675,no,237682
nest,naaras,6,0.6370769399499848,0.0583491179999612,0.9160958705344328,7035,no,90391
sociology,sosiologiaan,5,0.8060814896113492,0.0523131408586323,0.9390570036184984,7577,no,32293
bots,bottien,0,0.6763270972114066,0.0,1.0,6954,no,23643
anton,franz,1,0.5626662074580715,0.1427686726027948,0.7976160852856093,6811,no,663
johnston,wilson,6,0.6664762934890628,0.0487128200004901,0.9318881970073476,6849,no,1985
abdul,abdulaziz,6,0.7325000228601644,0.0308440163891519,0.9595935583390623,6190,no,863
governance,hallintojärjestelmän,5,0.6789999145114575,0.0150479371761824,0.9783185883515206,7092,no,152407
critically,yleisömenestyksen,3,0.4305904992906174,0.0607553269129231,0.8763491543576171,7430,no,87153
threw,heittänyt,2,0.6407563274003012,0.063403107574087,0.90995915921173,6667,no,174050
brandon,justin,7,0.6270462002782418,0.0776340815779,0.8898307735056664,7135,no,2936
listen,kuuntelen,8,0.6448624359350804,0.1143593267784078,0.8493729600562513,6016,no,625063
malayalam,tamilinkielinen,9,0.5708266780650354,0.062279739859689,0.9016283233017328,6722,no,1641
threatening,uhkaava,3,0.6428816058788482,0.0230825662149772,0.9653396275922704,7652,yes,136409
maya,intiaanikulttuurien,8,0.3888079931769183,0.1883593953095151,0.6736485826001539,7137,no,5492
oriental,itämaisiin,4,0.4842695563002981,0.0202455538178454,0.9598712636909834,7251,no,19605
supporter,kannattajistaan,9,0.6265616020649543,0.1526346817117849,0.8041126672576394,7110,no,71546
twentieth,alkupuolen,3,0.6394531300908831,0.0354497089414498,0.9474743520233562,6162,no,52032
uci,ympäriajossa,2,0.658802445220842,0.0214908809550624,0.968409390290703,7611,no,553
tallest,tower,8,0.5521965374967374,0.0748484310663848,0.8806330728752987,7557,no,26072
ethics,moraalifilosofian,3,0.7042981010460858,0.0446559773094172,0.9403755469127432,6008,no,152610
edmund,robert,6,0.5882797169860156,0.1193477243337016,0.8313410173704973,6109,no,518
contestants,kilpailijoina,5,0.5712445438470456,0.0664654036458852,0.8957748677009275,6579,no,38982
cambodia,kambodžaan,5,0.7481646590150941,0.0534146565782325,0.9333632298898642,7589,no,1318
malcolm,brian,9,0.6053309040259375,0.0738028124714453,0.8913280099652808,6383,no,1247
chip,näytönohjainta,8,0.5336722412275343,0.0314916305144625,0.9442787621625628,6882,no,176186
lang,leung,9,0.4402333980598537,0.1822503825480369,0.7072206726895613,6478,no,12310
app,sovellus,7,0.6231534344035281,0.0812892681083523,0.8846048545630559,7238,yes,450833
eighteen,yhdeksäntoista,8,0.7311928953875286,0.0444978740876672,0.9426345190135846,7386,no,61970
nurse,sairaanhoitajia,9,0.6262437940256832,0.1415349149419776,0.8156566295876028,6485,no,203370
custody,huostaan,5,0.6168921100630117,0.021860805121138,0.9657758037552976,7649,no,128667
cream,suklaan,1,0.5660997610960762,0.0146960007749988,0.9746967837236712,6322,no,438190
estimates,arvioitu,3,0.6766255975546729,0.0490839722956754,0.9323641655906546,6896,no,243130
servant,palvelijana,1,0.6129116191751522,0.065729427297265,0.903145517591476,6359,no,89915
separation,erottamista,9,0.5253777671959837,0.0315212165163067,0.9433986819186018,6139,no,164622
vatican,paavin,7,0.6849147575983952,0.1126452549946608,0.8587626595916908,7542,no,1114
crucial,tärkeät,7,0.641726900601655,0.0484600233551228,0.9297871030686788,7371,no,544044
carlo,giuseppe,1,0.6899724555645499,0.0688995304232391,0.909207966962233,6367,no,1377
windsor,windsorin,1,0.6794690641556784,0.018364946694434,0.9736829297384608,6223,no,3303
tongue,huulet,7,0.5070212760015027,0.0528043923831328,0.90567707883867,7304,no,212737
apartments,asuinkerrostaloja,2,0.713396095605769,0.0232126165973507,0.9684871815757864,7608,no,174876
legends,legendoja,1,0.6745996999755834,0.0340774160395239,0.951914044817559,6152,yes,57188
quest,seikkailua,3,0.5312733527346818,0.0639949812907428,0.8924938928667931,6073,no,180078
missiles,ohjuksilla,4,0.7826924499369856,0.0407053566658066,0.9505641667497872,7399,no,60920
morrison,taylor,5,0.6541232967016424,0.0415015449377532,0.9403391850700076,6620,no,2258
sick,sairaalaan,8,0.5449535562242925,0.1097281036563831,0.8323947188678196,6598,no,422989
firing,ampuvan,0,0.6834854453066048,0.0,1.0,5879,no,105682
advisor,pääjohtajana,8,0.6806249084960305,0.1442160242320956,0.8251589870120687,6275,no,145984
tongue,kielellään,9,0.4958552752640013,0.0639703931206342,0.8857315826456844,7304,no,212737
ers,bullsin,9,0.6286675135803281,0.0551708348920259,0.9193218177727622,7342,no,54763
henderson,sanderson,1,0.7111902848845721,0.0345142324741919,0.953715940200498,6199,no,7086
notre,damen,1,0.7045937868291136,0.0271136813793673,0.9629446431020408,6005,no,1690
belfast,belfastissa,4,0.6671774193758838,0.0420836357869069,0.9406655201486456,6218,no,1350
surely,varmastikaan,5,0.7512773757111065,0.036160338994522,0.95407847716814,6019,no,429356
admit,ettei,8,0.6375143134524652,0.0429414642035645,0.936893086055518,6577,no,348615
handful,harvoja,1,0.6094308664986486,0.0146247483169987,0.9765649920138624,7711,no,220137
monarchy,monarkiaksi,4,0.7464168292846727,0.053716548804738,0.9328655068321178,7442,no,31381
carol,margaret,8,0.5989685546798684,0.0343385588379189,0.9457789781529836,5937,no,8416
commanders,upseerit,7,0.7056377340423372,0.082904122720222,0.8948640176685184,6555,no,31867
jesse,marty,4,0.6448581776761959,0.02127045448709,0.9680685479349338,6053,no,2748
sacrifice,uhrauksen,9,0.5885490630386205,0.0953389778029821,0.860592710927279,7506,no,189042
hurt,suuttunut,2,0.5773450904816664,0.006359357843729,0.9891051749528832,6363,no,496153
polar,pohjoisnapa,3,0.555692066220205,0.0237047319489852,0.9590872230846136,7450,no,57706
sends,lähettää,2,0.7001238304823276,0.0259573224798851,0.9642501084431316,7615,yes,157124
decree,perustuslain,0,0.6280938106455505,0.0,1.0,7665,no,48860
castles,linnoja,1,0.6804656079432756,0.0231709234681201,0.9670697548610182,7320,yes,28192
demonstration,järjestettyä,9,0.4582657120547803,0.0272643387798056,0.943846238285477,7073,no,153964
inferior,heikompaa,1,0.5330628863319461,0.0023954506788366,0.995526354688566,7541,no,80728
proximity,läheisyyttä,7,0.5541892690369612,0.0589090840393384,0.9039157685814118,6978,no,102062
tissue,kudosten,5,0.7491760011700472,0.0098515430355219,0.9870208359225844,6281,yes,345666
sustainable,ympäristönsuojelua,2,0.6527747583491128,0.0170831817693833,0.9744973064492428,6080,no,371619
venus,venuksessa,5,0.6070620416892576,0.127358449028575,0.8265864710499932,7440,no,4730
distant,kaukaisin,2,0.6148900064657127,0.0051420467992341,0.9917068048786232,6581,no,166675
consciousness,mielen,3,0.6645309075950268,0.0663997383730259,0.9091572658236468,6883,no,246043
portraits,muotokuviin,9,0.7298195810988048,0.0863937470997981,0.8941529816837582,6730,no,59414
lynch,mccarty,8,0.5883851408827062,0.0593529815767227,0.9083688615526248,7695,no,5908
stefan,markus,1,0.5599707454460328,0.187275148888397,0.7493794876515145,7368,no,1228
alma,mater,1,0.4949888158112555,0.078645076956881,0.8629002261749734,7683,no,14117
publish,julkaisemien,9,0.696507747619873,0.1365834621497142,0.8360522106727186,5859,no,230884
witch,noidan,2,0.5359899918451906,0.0763931822802777,0.8752526432664104,6545,no,52971
superman,hämähäkkimiehestä,6,0.655133316050214,0.0730704991504129,0.8996565279869052,7259,no,7316
presenter,radiojuontajana,3,0.7755795042829299,0.0350740988667956,0.9567335558239448,6323,no,41622
wong,chung,7,0.6739350645593909,0.0814579243713503,0.8921648392757073,7627,no,1322
jungle,viidakoissa,7,0.526636340630218,0.130927143552949,0.8008904893561901,7212,no,76476
sally,julie,8,0.6347307251622631,0.0319373715817872,0.9520940453911524,7534,no,4034
generations,sukupolvien,2,0.6500444308995916,0.0444560560203748,0.9359884451376952,5992,yes,242446
corn,viljan,3,0.6397357959133351,0.0381200045527395,0.943763843981966,7457,no,208151
frances,kathleen,3,0.6934837205154281,0.0289409252568143,0.9599391778420326,7293,no,997
geoffrey,hugh,6,0.5930860369643125,0.1064930760800044,0.8477755065948369,7416,no,382
halls,konserttisali,0,0.607983670231087,0.0,1.0,7593,no,74784
placement,sijoittelu,0,0.5777654269474967,0.0,1.0,7214,yes,219681
finalist,pääpalkinnon,6,0.6235030633686337,0.0471992809349203,0.92962708221345,7239,no,25560
particles,atomit,8,0.6971758452833041,0.033358660823193,0.954336639071324,6282,no,154105
convoy,saattueeseen,7,0.7650219108395488,0.0420219685240915,0.9479309990465126,6735,no,18503
demo,demoja,8,0.6400055496978361,0.0924912432545694,0.8737315382886882,6296,no,128035
copied,kopioit,1,0.7590063512200927,0.0291582307738386,0.9630048958809176,5940,no,82587
divorce,avioliiton,8,0.7451496481321127,0.077214674161945,0.9061064882453218,6512,no,266134
imo,tosiaan,3,0.6930739632009661,0.0602436040064142,0.9200289404775956,7140,no,8686
construct,rakentamaan,0,0.7273316439279875,0.0,1.0,6781,no,164107
blade,miekan,5,0.5427531767055744,0.0510117021400509,0.9140877071759012,6498,no,130603
continuously,yhtäjaksoisen,2,0.5290551050755685,0.1303781430673088,0.8022875803813576,7685,no,172764
skill,taitojen,5,0.6766790920663628,0.0682019553128994,0.9084391319219942,6250,no,429058
pocket,taskusta,9,0.4012685453560564,0.0553693710831746,0.8787455682284694,6828,no,311292
findings,tutkimustulosten,6,0.6826145313847671,0.061080430488672,0.9178689736786644,5952,no,335564
minneapolis,michigan,8,0.6531463770657593,0.0361167815335023,0.9476008820681786,7019,no,9027
portraits,muotokuvan,7,0.7368015270731554,0.0794118011254476,0.9027070517205216,6730,no,59414
georg,karl,2,0.730939456568475,0.0698139605470828,0.9128146579772785,7286,no,169
hearts,heart,9,0.4329901131624984,0.1530403346396487,0.7388525882680459,6230,no,273272
privately,yksityisti,6,0.5706553170277182,0.0508617666086146,0.918165135041766,6206,no,97462
webster,worthington,5,0.579880104855052,0.0354281434364527,0.9424221217010754,7187,no,2169
guides,oppaat,1,0.5391520961133577,0.0587214509455759,0.9017828247554368,7401,yes,237867
hung,hang,4,0.5051960908443405,0.0610958516552905,0.8921124475379052,7706,no,143918
drives,kytkettyä,7,0.4875727475998671,0.1038533032455485,0.8244018789887677,6607,no,272568
applying,määritellä,6,0.603830401486243,0.1045252431214589,0.8524395987846661,7209,no,382319
confusing,oikeastikin,9,0.6510206788047304,0.0460092040382449,0.9339924941946718,6374,no,152052
swan,hooper,5,0.4168192405416696,0.0703054095523859,0.8556726506474038,7228,no,15290
plymouth,coventry,9,0.6226465553587308,0.0789185192442258,0.8875107640030556,6161,no,2021
warnings,varoituksena,7,0.5906396170153843,0.1031096700944823,0.8513732957852348,5916,no,89525
carol,anne,6,0.6054199173788952,0.0278871961388921,0.9559657620392276,5937,no,8416
pump,pumppu,4,0.5803861702106565,0.0268665420476452,0.955757230053808,7052,yes,255719
dozens,lukemattomia,9,0.597985599600056,0.1781343364318184,0.7704809164643045,6801,no,183094
tune,sävelmää,1,0.6710007625396046,0.0036429201933861,0.9946002307786702,6782,no,197728
sad,surullista,1,0.5655901172946275,0.0205622877491731,0.9649198952828034,6829,yes,358106
mess,siivota,0,0.5634016059260598,0.0,1.0,6795,no,244829
hoped,lupasi,6,0.6936110103887808,0.0736442555038207,0.9040159660316632,6965,no,177813
nursing,sairaanhoitoa,3,0.6959787679148801,0.0096996556095316,0.9862548502459688,6090,no,297916
elevated,korotettua,5,0.4998020537318317,0.0373060698832976,0.9305427189739738,6014,no,142421
tanzania,tansaniassa,3,0.7077968249624984,0.0555067088326498,0.9272809486985206,6912,no,1062
viola,viululle,4,0.6351518288524346,0.0524156183844594,0.9237665794168988,6618,no,9546
bigger,isomman,4,0.6516752820563396,0.0808167632227595,0.8896687496558872,6100,no,606587
par,pour,3,0.4364348017273228,0.1159811780709539,0.7900473876347562,7464,no,115405
bradford,birmingham,6,0.7093853769968943,0.0367736624668452,0.9507160531174772,5908,no,1445
kurt,dieter,3,0.5665503705149897,0.0782830860055017,0.8785995279650722,6221,no,3530
migration,leviämisen,9,0.5801227608622841,0.0879276288675638,0.8683817415283287,6192,no,119076
closest,lähimpään,8,0.5437486419554245,0.1167041360042041,0.8232967747296872,6196,no,152420
armies,armeija,9,0.7546864377385029,0.074135529997011,0.9105531309702588,6138,no,51252
module,moduulissa,4,0.6949498237232389,0.0330220308460723,0.9546383137771046,6487,no,233073
imo,minustakin,5,0.6879794363792826,0.0653381308280978,0.9132661527192144,7140,no,8686
richards,smith,4,0.6766020405093756,0.029891904723432,0.957689793486366,6769,no,1736
relatives,sukulaisten,5,0.639671271638564,0.0593002311199701,0.9151607313231824,5917,no,196489
circulation,ilmestymistiheys,3,0.5240551734739103,0.1028331722362059,0.8359625395177506,6131,no,173975
aunt,isoäiti,5,0.7699548694209359,0.0191621407386028,0.9757169843104398,7483,no,65845
carpenter,pierson,5,0.5323482891752356,0.0195815062766696,0.9645217445442732,7229,no,23924
dirty,hävyttömät,7,0.4638567457395837,0.1066772978907004,0.81302202895393,6917,no,231623
reflected,heijastavat,9,0.6437297860588893,0.1142381490354993,0.8492836652499377,6207,no,180001
lens,optinen,7,0.5336831569055928,0.032724775788156,0.9422240157680666,6489,no,262820
bow,torpedolla,5,0.4722990101029295,0.0269787664712313,0.9459644155276676,5873,no,133731
ultra,ultra,0,0.5028299566115471,0.0,1.0,7522,yes,68670
delegates,edustajakokouksen,1,0.6684072562251949,0.0081132453724548,0.9880073917149668,6771,no,98685
questioned,kiistivät,5,0.7092942797454158,0.0390437163456062,0.947826093891326,7240,no,113976
sally,maggie,2,0.6498911816306068,0.0167769151134435,0.9748346813123644,7534,no,4034
fraud,syytteet,4,0.6203021473143625,0.0347596918953704,0.9469367778509208,6477,no,275541
mistakes,väärinymmärryksiä,6,0.6134372334073144,0.0999979326012864,0.8598359915999979,6940,no,294825
guatemala,guatemalassa,3,0.7751784540894837,0.0163418390476508,0.9793538596681064,6759,no,1227
tubes,putkien,3,0.6217342988959318,0.039954509324611,0.939617371749026,7382,no,102654
evangelical,evankelisen,5,0.7790316006470384,0.0152214460319518,0.9808355207504744,7138,no,36492
console,konsolille,8,0.7282657288598171,0.0387978765005398,0.9494202615931528,7206,no,165116
firing,ampuminen,2,0.6573567772168111,0.0261286680897937,0.9617714345357088,5879,yes,105682
crucial,tärkeän,1,0.6719190290972582,0.0182678948595197,0.9735319603640248,7371,no,544044
rape,raiskaukset,8,0.650865287573077,0.064277643505647,0.910119165397202,6169,no,116601
mineral,mineraalia,0,0.6777289319669204,0.0,1.0,6741,no,165233
humanity,ihmiskunta,2,0.7223310774302039,0.0143579178307695,0.980510204546108,6576,yes,207744
beck,becker,8,0.4766851868518268,0.0702135692656044,0.8716150503539853,7421,no,5813
cdp,asukasta,4,0.540640752994314,0.0493521213917205,0.916351326373089,6023,no,412
tenor,alttosaksofoni,7,0.6900345320559911,0.0574894410786535,0.9230935151984772,6826,no,22287
pub,kahvilassa,2,0.4975174021164817,0.0108195774763383,0.9787157379638112,6403,no,103484
evident,huomattavissa,2,0.5797697234765664,0.0803427520379743,0.8782892991450446,7359,no,195808
presbyterian,metodistikirkko,9,0.6233899384485448,0.0533350565961527,0.921186513004991,6209,no,835
provisional,sotilaskomitean,6,0.5547886679247707,0.0733658799328911,0.8832040933507408,7454,no,30349
rainbow,sinivalkoinen,9,0.4223896630162114,0.087549718509972,0.8283134786571162,7159,no,52785
