en,es,position,score,rel_score,ratio_score,index,correctness,freqs
incomplete,incompletamente,4,0.5757934321127698,0.1221084061184145,0.8250349842495107,6246,no,78064
pounds,toneladas,8,0.6014244286528648,0.156999532073938,0.7929923892126453,6678,no,515892
brass,flautas,5,0.564820982824202,0.0553217281674104,0.9107919400053084,6927,no,85995
admission,solicitantes,8,0.4997902511859287,0.1642164067803896,0.7526886141724206,7083,no,191830
pianist,violoncelista,9,0.736490498018836,0.141429227739035,0.8389041462567148,5779,no,32952
motors,motors,0,0.706519056799863,0.0,1.0,6076,yes,69198
filter,filtrar,2,0.5366346473731276,0.129801362498936,0.805230568912604,5507,yes,301947
louise,henriette,4,0.6369534641003289,0.1189715055437745,0.8426146637280848,5559,no,1594
mediation,consenso,9,0.56443464604981,0.1364647272177264,0.8053005432412661,6164,no,66004
renowned,afamado,0,0.7141711041967796,0.0,1.0,5541,no,188020
completing,completara,5,0.5680444876281157,0.0979956795120753,0.8528682137402551,5527,no,191141
grants,otorgara,7,0.597696489193872,0.051480438381759,0.9206989093496988,5930,no,273240
bullet,pistola,6,0.5796957743722404,0.1427497580377442,0.8024075841931646,7022,no,106362
controls,controlar,9,0.6147699781823636,0.1568142182233266,0.7967633098839735,5526,no,353026
canyon,ranch,7,0.5186002318097434,0.1432695163084607,0.7835382011101162,5554,no,36736
claire,madeline,3,0.6221036888021325,0.1685697890919069,0.786802271980979,6939,no,3036
atomic,atómica,0,0.7226365392430375,0.0,1.0,5766,yes,63007
consistently,notoriamente,6,0.5406605851684277,0.1344956284108571,0.8007933190782031,6443,no,287966
exterior,acristalada,7,0.6215477999502534,0.0698481797150522,0.8989751433775119,6998,no,169273
presenting,presentado,8,0.5513129019703713,0.1019417153529006,0.8439479604895722,6956,no,187621
parishes,arciprestazgo,8,0.6055889569479029,0.1990669061741918,0.7526061571193866,6124,no,23313
celebrity,concursante,6,0.5767815513664584,0.1260581803058281,0.8206444874624627,5557,no,160389
voltage,voltajes,1,0.7386570075694985,0.0528078979825655,0.9332782823191246,6439,no,132096
performers,dúos,6,0.6407319696120272,0.0392167161804274,0.9423240062083188,5947,no,107213
assertion,aseveración,0,0.731585681150157,0.0,1.0,5761,no,65575
millions,decenas,9,0.6013101409615335,0.1382689408397697,0.8130437376581761,5851,no,528626
responses,sensibilidades,9,0.5851511585658883,0.191108242723355,0.7538087881371167,5824,no,277454
tomorrow,volveré,3,0.5137868820670094,0.075390445032989,0.8720411638987028,6566,no,412818
differ,diferir,3,0.6732347290798825,0.1035589766170457,0.8666840682956692,7009,no,180441
sin,eternidad,3,0.4200842942775528,0.0326934236730963,0.9277936559663924,6039,no,308951
cairo,beirut,1,0.6304967796892424,0.1516192204357551,0.8061422852728708,6976,no,2236
patron,patrona,5,0.5406076060895263,0.1263784635933981,0.8105230838576934,6490,yes,47895
edmund,thomas,1,0.541558362775596,0.0945074156732045,0.8514188015213087,6109,no,518
randy,kevin,8,0.6040831741837154,0.1002838243958021,0.8576256062563372,6732,no,5351
loved,sentía,7,0.612248182058793,0.1257536903784285,0.8296024778864963,6254,no,845888
referendum,referendum,2,0.7128105683120676,0.1110477023886036,0.8652101868272072,6669,no,55261
ellis,ellis,0,0.652776939001425,0.0,1.0,5773,yes,1790
distant,cercano,5,0.5503519512171555,0.1600272156611246,0.7747298581905845,6581,no,166675
quartet,cuartetos,3,0.7057715135862765,0.0778961125770174,0.9006005735385755,5724,no,26041
busy,arreglando,6,0.4781254868542947,0.0397305126806404,0.9232788406114426,6550,no,607913
forgotten,recuerdo,6,0.4871993970189515,0.2365923557857366,0.6731209565887663,6841,no,215806
mayors,alcaldes,0,0.7008098418689355,0.0,1.0,6222,yes,12635
prussia,silesia,6,0.687927110292958,0.1606328939950627,0.810699428227423,6530,no,302
implement,implementar,0,0.8552685229247614,0.0,1.0,6742,yes,402948
empress,consorte,9,0.6132204714275078,0.2312921939425399,0.7261234751983352,7120,no,3962
gathered,reunieron,3,0.5959891196293345,0.0530949713881632,0.9182001652437174,6205,no,248810
tissue,tisular,0,0.7393775674895744,0.0,1.0,6281,no,345666
scandal,escándalos,1,0.7165649200452919,0.0459520600337295,0.9397363452431348,5827,no,84866
rivals,enfrentaron,8,0.5334794432371459,0.2414588747830266,0.6884153626576236,6486,no,86609
newman,crowell,1,0.5772954763954727,0.0878663112470832,0.8679023466478794,7122,no,1632
binding,proteica,6,0.5884421601551146,0.0196401424759813,0.9677015062089442,5649,no,147712
czechoslovakia,eslovaquia,6,0.7412765487907733,0.1420735846981821,0.8391650385141891,7134,no,163
hugo,rodolfo,7,0.4507849422745054,0.1969745546421195,0.6959140613457147,6133,no,2163
commitment,convencimiento,3,0.5877798690475227,0.1291561579354405,0.8198498149424011,6253,no,605347
clause,cláusula,0,0.6716002446180787,0.0,1.0,6746,yes,105152
automobile,automobile,5,0.700852227205626,0.0960412905805775,0.8794803967694662,6210,no,330119
salvador,salvadoreño,3,0.5371727784697446,0.1738645825687425,0.7554775710873911,5997,no,1692
shoulder,rodillas,9,0.6814638604935772,0.1266809485553295,0.8432447413670597,6625,no,341486
belfast,belfastinos,6,0.6060725896627366,0.1698842350883742,0.7810648354786172,6218,no,1350
presenting,presentados,5,0.5772235673178937,0.0760310500053782,0.8836119210042211,6956,no,187621
boarding,matriculada,3,0.483270264420525,0.0454988638051433,0.913953252229723,7043,no,75344
translations,traducciones,0,0.8358688042285912,0.0,1.0,6520,yes,54740
tune,balada,6,0.568800059387471,0.1440139629678205,0.7979641835720805,6782,no,197728
licence,autorizaciones,7,0.4884003585246232,0.1986682187757351,0.7108465947368082,6265,no,102241
honored,galardonar,9,0.5999965647210017,0.1012326921594203,0.8556353843395282,6656,no,141792
naturally,espontáneamente,3,0.5641741423311857,0.2211777323832295,0.7183711664740617,6112,no,438055
drove,empujaron,5,0.5770917334900661,0.0487554790891968,0.9220968343243648,6604,no,210245
capabilities,optimizadas,9,0.6186887502020391,0.1911004716326365,0.7640120830459125,7121,no,395906
verify,verificable,5,0.6785394748165419,0.0664916259438417,0.9107532210722749,5967,no,182733
plains,colinas,9,0.5584698045645304,0.1579571620273209,0.7795209150504951,5918,no,41195
seoul,seúl,0,0.8418164262316927,0.0,1.0,6170,yes,1115
holdings,adquisición,7,0.5499147576645839,0.1123223935399492,0.83038947099895,6864,no,64579
presenting,presentándolo,2,0.6303041255150262,0.0229504918082457,0.9648674633142496,6956,no,187621
seeds,semillas,0,0.7134865851625738,0.0,1.0,5743,yes,242701
marking,culminando,8,0.4705667960958023,0.0596694370428757,0.8874663153634961,7081,no,82411
stem,folículos,4,0.528126909628216,0.0203317768507031,0.962929246355396,5546,no,175028
succeed,gobernar,9,0.5204082315569314,0.097355289548028,0.8424068656985539,6913,no,293207
epic,épicas,5,0.6013043935758905,0.1162483564616065,0.8379932953284176,5545,no,116222
platinum,platinos,3,0.6636909430514375,0.1848715792774018,0.7821355829267234,6176,no,138378
priority,priorizando,7,0.5297509560270668,0.1228159424893877,0.8117956292778602,6677,no,344855
catalog,colecciona,5,0.4790097521297519,0.1791555540231879,0.7277955061618563,6166,no,110791
gibraltar,gibraltareña,1,0.6936681747176825,0.0699083031294138,0.9084462327512756,7105,no,419
sin,satán,2,0.4261672816474301,0.0266104363032189,0.9412284764726002,6039,no,308951
thriller,terror,3,0.6170068705963965,0.1287577102632918,0.8273480484754787,6187,no,45823
claude,jean,6,0.5896148229614726,0.1110988518619426,0.8414490028470754,5562,no,851
superintendent,inspectores,6,0.6088963048186852,0.1053451070864158,0.852507702115132,6493,no,30222
kazakhstan,kirguizistán,5,0.7458602592427829,0.091819050878797,0.8903887803251694,6953,no,727
colored,colores,1,0.6198125813407577,0.0063947428152543,0.9897881379399818,5987,no,211958
demands,exigiéndole,6,0.6209666984370643,0.0586387199121059,0.9137165208974566,5494,no,414318
squadrons,escuadrilla,4,0.7198596717615711,0.0388992913330086,0.9487330058357942,6789,no,6859
cannon,munición,7,0.5781589247492905,0.0866842882412084,0.8696169464507307,6058,no,31463
prod,autopromociones,8,0.541625335311086,0.0528471041721932,0.9111025160087682,5490,no,10209
guatemala,siguatepeque,5,0.6309150051068582,0.1541659765976893,0.8036304786507906,6759,no,1227
consequence,debida,4,0.6042664113511089,0.1742655534958697,0.7761613377941112,6680,no,216076
timber,aserraderos,3,0.5928456641858546,0.1019143040050681,0.8533100514261902,5488,no,102271
skull,cráneos,4,0.6749550114614,0.1520759581316317,0.8161181821202345,6961,no,71525
treasury,finanzas,2,0.5473984171578427,0.1217082111154896,0.8181034143548023,6847,no,37539
suffolk,norfolk,6,0.5785100372226275,0.0773933048051835,0.8820050153031511,7005,no,1212
coup,derrocar,3,0.678154966052807,0.0575519663121109,0.921773244507686,5600,no,49836
forcing,obligándola,5,0.691607116524126,0.0912203459954462,0.8834732423644813,6113,no,133762
explore,explora,3,0.6928642414126656,0.1478794573507307,0.824108753276131,7017,yes,559188
highlights,resaltan,2,0.5334550926993882,0.0218367086480398,0.9606752547128328,6957,no,227178
bulk,envío,7,0.4672746807782958,0.0245739577966525,0.950037560604312,6784,no,208183
stability,inestabilidad,2,0.6760432802436316,0.1962327989231718,0.7750336119378477,6370,no,288878
sara,karen,6,0.550491940944879,0.0686975934417,0.8890523989399182,7129,no,3501
estimate,estima,6,0.6724525536228043,0.0784256650415345,0.8955547476379885,6687,no,268772
convince,persuadirle,9,0.7548666372479667,0.0944964637111318,0.8887443266555533,7040,no,173397
lancaster,durham,6,0.5612333966845536,0.0845589991928962,0.8690616369398336,6510,no,7852
assassination,atentado,2,0.6619764175945045,0.0789282451649185,0.8934704434563032,6509,no,51835
lok,tripura,4,0.4534777145527942,0.083970582307395,0.8437606318636469,6842,no,1457
chuck,jeff,2,0.5681708263416003,0.1507949208187613,0.7902613282839366,5629,no,22915
renowned,afamados,6,0.6357408699278992,0.0784302342688804,0.8901800509597906,5541,no,188020
erik,fredrik,1,0.5714676322206707,0.12619583514514,0.8191164636703403,6986,no,1205
joel,david,3,0.505168113302772,0.1088960321111215,0.8226634254346131,6378,no,2747
completing,completado,9,0.5504830117477653,0.1155571553924257,0.826501221557554,5527,no,191141
wwe,raw,6,0.6748173048489318,0.1611566020106679,0.8072229280264678,6806,no,11229
landmarks,hitos,7,0.5467177602923075,0.0972398212714287,0.8489965425435334,6652,yes,36399
ranch,granja,7,0.498329812889056,0.237093367559645,0.6776096078247247,6592,no,70407
concentrated,concentrando,1,0.7252279652477984,0.0194859736014179,0.9738342837633348,6916,no,128634
propaganda,propaganda,0,0.8323132704764126,0.0,1.0,5727,yes,105606
dorothy,mary,4,0.6011433327195574,0.10810140849726,0.847582361609343,6763,no,3052
lancaster,northumberland,2,0.5846027330873502,0.0611896627900996,0.905248709677109,6510,no,7852
ips,vandalicos,8,0.5139741588139329,0.0874681712758077,0.8545693129667865,5622,no,1532
comedian,comedian,4,0.6436265241680574,0.1740097146899558,0.7871795470648488,5865,no,35999
absent,carecer,4,0.478041291724213,0.1206686253849821,0.7984522688923923,5969,no,122576
martha,madeline,4,0.5655901603725365,0.093984259995245,0.8575077245372266,6707,no,2419
terror,terrorista,9,0.5510457412020611,0.0626850488726216,0.8978623039834881,6578,no,140627
carlo,paolo,8,0.5881061093629827,0.0992276250389634,0.8556339954341073,6367,no,1377
accuracy,calibración,7,0.5865769338980927,0.178470854690369,0.7667193378603792,5735,no,213289
prohibited,prohibía,1,0.6859051676108845,0.0085326666290683,0.9877128430964492,7090,no,108953
finite,finitamente,4,0.7245459398929375,0.041829992444024,0.9454184419434088,6992,no,45438
notion,determinismo,4,0.6628545258004935,0.1589442208272016,0.8065898476002311,6438,no,244484
capita,per,5,0.6364124990982702,0.1914037131502461,0.7687847733371216,5532,no,43179
scales,negruzcos,6,0.5261055788783277,0.0136858216305721,0.9746460917723596,7123,no,100517
quarters,sirvientes,7,0.497387506728324,0.0640395216624975,0.8859343807403618,6708,no,133036
julie,charlene,9,0.6124622958394201,0.1406358433606428,0.8132569501366376,6453,no,2984
bruno,bruno,0,0.6578118221319453,0.0,1.0,6941,yes,2193
argues,sostiene,7,0.6544174603799107,0.1644092945495671,0.7992135777686856,6464,no,112654
bats,murciélagos,0,0.4897554302949341,0.0,1.0,6910,yes,46784
recurring,nip/tuck,8,0.5303464068450836,0.1785083488028256,0.7481735893276684,5502,no,70368
holocaust,judíos,6,0.6223277473993754,0.1952745456131123,0.7611619398795769,6040,no,15312
simpson,watson,8,0.5557541313274666,0.1414685996834134,0.7970969772051137,5661,no,4937
luxembourg,bélgica,1,0.6664037780203728,0.1048909178663041,0.8640066910537716,5986,no,651
publicity,mediática,5,0.5785238853887705,0.0855719051932418,0.8711452377702217,7101,no,118875
accommodate,acoger,1,0.6988215001856335,0.0688069254252068,0.9103642815592012,6755,no,223137
celebrate,celebración,3,0.7324048899360962,0.0525461148871051,0.9330580959012336,6591,no,315903
touchdowns,touchdown,1,0.6889808433757438,0.0187436472473676,0.9735156158989708,6908,no,34359
johnston,johnstone,2,0.600176100118426,0.0852801154789848,0.8755863415657282,6849,no,1985
barrier,penetre,9,0.46958879804955,0.2084804695275976,0.6925380938255284,6982,no,147355
arcade,consolas,6,0.6253960804184762,0.1138932226608073,0.8459422824239171,6479,no,45634
shrine,sintoísta,8,0.5657129820717202,0.0967650220163316,0.853934739841611,6587,no,28783
privacy,confidencialidad,3,0.5478750980635971,0.2293187155290207,0.7049401172289531,6634,yes,359031
euro,europeo,9,0.4980719571693376,0.2757482162133779,0.6436533632769502,5694,no,98179
pushing,insistiendo,1,0.575914759080024,0.0220588593866192,0.963110647852352,5697,no,254399
submit,dictaminar,7,0.5180733415330054,0.0754455823446166,0.8728842850507446,6303,no,444189
ping,taichí,1,0.5197227377286701,0.0841196808753602,0.8606926603966825,6346,no,29179
liu,zhou,2,0.7437132525273065,0.0374624346578638,0.9520435219984212,5539,no,3257
doctorate,doctorarse,3,0.7942291207754353,0.0919955106194829,0.8961939136416441,6757,no,29468
inventor,patenta,4,0.679696143784599,0.2051437036795503,0.7681572498486942,6975,no,40147
batman,daredevil,5,0.6455029240188717,0.1245232860524425,0.8382869512442828,5963,no,12095
absent,ausencia,1,0.5612711546440803,0.0374387624651149,0.9374676092791584,5969,no,122576
enhanced,optimizado,9,0.5446817687152592,0.0545108642163258,0.9090261441472866,6860,no,263743
strikes,huelga,4,0.482940726791965,0.0283547404676743,0.9445433369091936,5768,no,145760
circulation,circulado,9,0.5383428565496475,0.2126091503935816,0.7168805084375325,6131,no,173975
impressed,halagado,2,0.6533466212621567,0.0890733603170177,0.8800229485640283,6447,no,263477
trick,tricks,5,0.4614698955218212,0.1028113122236118,0.8178012827427108,6146,no,219033
coin,monedas,0,0.6979143048843665,0.0,1.0,6172,yes,126345
logan,boone,9,0.5424444645588026,0.1432233465748728,0.7911184625422784,6984,no,2176
heinrich,hofmeister,9,0.6543269784375749,0.1403262001289249,0.8234120193389727,6600,no,140
followers,seguidoras,9,0.5762791829270433,0.2249765203321878,0.7192200699264153,6305,no,209040
supposedly,presumiblemente,4,0.6233831924381301,0.1943120796392243,0.7623661450975806,7091,no,116826
personalities,personajes,4,0.5861923495725146,0.1217914838365635,0.8279742021083812,6548,no,95186
ellen,elizabeth,5,0.5999427925990204,0.1052201133947221,0.850786091411825,6539,no,2468
bacteria,bacteriano,6,0.7607462104543563,0.0620340560744967,0.9246043462658552,6650,no,272230
richardson,johnson,1,0.6404234139496463,0.0376382399036268,0.9444914194900462,6092,no,6934
difficulties,problemas,1,0.7209791051340292,0.1141097959259965,0.8633561100127777,5657,no,332517
tenor,clarinete,7,0.6586265536996943,0.1032740144204883,0.8644521099711296,6826,no,22287
acquisition,adquirido,3,0.5981070902744063,0.2268942930943747,0.7249770755924279,5505,no,259110
kenny,jeff,9,0.571671658705112,0.0801613694404321,0.8770216206004624,6362,no,3023
procedures,aplicables,4,0.6157891443816446,0.2351686037672034,0.7236424437302754,5486,no,617792
ruins,fortificado,4,0.5818441029842498,0.2376227744168105,0.7100276033481289,6048,no,75473
instances,innecesariamente,3,0.5959167577908432,0.0960699581721846,0.8611679155740938,6110,no,282587
phrases,neologismos,6,0.6062136426572109,0.1607605647997847,0.7903963872099329,6774,no,222733
mixture,mezclada,2,0.6406311106172765,0.1162707876023363,0.8463859215100017,6335,no,274176
memories,nostalgia,9,0.543130589216139,0.2534260679071168,0.6818480322261586,6178,no,305843
enabled,permitiese,9,0.5937806205433624,0.0572852990471429,0.91201305839634,6263,no,207899
squadrons,cazabombarderos,5,0.6998765888259111,0.0588823742686686,0.922396469586971,6789,no,6859
dinner,cenando,6,0.6370045090257643,0.1163664970574392,0.8455389228974555,6185,no,619310
releasing,discográfico,3,0.5486448259743832,0.036721330455027,0.9372677595865498,6585,no,125720
gerald,bill,3,0.5184840945922289,0.0704169858529861,0.8804264617756343,6494,no,986
cherry,blossom,3,0.5223242192731279,0.1011020549129588,0.8378283702512338,6532,no,75810
newport,portsmouth,1,0.6230559043268363,0.0550490243554812,0.918819312429344,5601,no,8318
accomplished,aventajado,6,0.5136413270226619,0.0533249840264272,0.9059468208476849,6608,no,293551
gathering,congregando,3,0.5163861791761457,0.0438598028117398,0.9217133112563968,6244,no,256458
eugene,willard,5,0.4350829415644738,0.1264933563231707,0.7747530356979587,5795,no,7147
funny,divertido,0,0.7236964911208621,0.0,1.0,5733,yes,501376
politically,económicamente,6,0.5556382011366898,0.2679890461812994,0.6746233844813136,6903,no,109991
